time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
13.32 165.864 0.000391 21.657 1.602 1 0 0 0 0
13.36 165.718 0.000167 16.081 1.601 1 0 0 0 0
13.40 165.571 0.000130 16.925 1.601 1 0 0 0 0
13.44 165.424 0.000148 19.026 1.600 1 0 0 0 0
13.48 165.277 0.000223 21.176 1.600 1 0 0 0 0
13.52 165.130 0.000182 20.192 1.600 1 0 0 0 0
13.56 164.983 0.000164 16.358 1.600 1 0 0 0 0
13.60 164.837 0.000160 21.320 1.600 1 0 0 0 0
13.64 164.690 0.000179 15.929 1.600 1 0 0 0 0
13.68 164.543 0.000193 20.293 1.600 1 0 0 0 0
13.72 164.396 0.000373 25.838 1.618 1 0 0 0 0
13.76 164.249 0.000341 23.921 1.605 1 0 0 0 0
13.80 164.102 0.000372 29.020 1.603 1 0 0 0 0
13.84 163.956 0.000404 22.147 1.601 1 0 0 0 0
13.88 163.809 0.000261 23.347 1.600 1 0 0 0 0
13.92 163.662 0.000274 26.343 1.600 1 0 0 0 0
13.96 163.515 0.000302 18.461 1.600 1 0 0 0 0
14.00 163.368 0.000157 15.708 1.600 1 0 0 0 0
14.04 163.221 0.000177 19.317 1.600 1 0 0 0 0
14.08 163.075 0.000200 19.826 1.600 1 0 0 0 0
14.12 162.928 0.000226 22.547 1.703 1 0 0 0 0
14.16 162.781 0.000275 24.403 1.840 1 0 0 0 0
14.20 162.634 0.000379 30.266 1.892 1 0 0 0 0
14.24 162.487 0.000528 24.051 1.830 1 0 0 0 0
14.28 162.340 0.000233 23.950 1.717 1 0 0 0 0
14.32 162.193 0.000320 24.579 1.639 1 0 0 0 0
14.36 162.047 0.000283 22.445 1.611 1 0 0 0 0
14.40 161.900 0.000264 18.764 1.603 1 0 0 0 0
14.44 161.753 0.000181 18.052 1.601 1 0 0 0 0
14.48 161.606 0.000410 24.501 1.600 1 0 0 0 0
14.52 161.459 0.000322 26.576 1.601 1 0 0 0 0
14.56 161.312 0.000917 30.346 1.616 1 0 0 0 0
14.60 161.166 0.000596 27.022 1.604 1 0 0 0 0
14.64 161.019 0.000416 24.798 1.601 1 0 0 0 0
14.68 160.872 0.000339 18.514 1.600 1 0 0 0 0
14.72 160.725 0.000372 29.205 1.600 0 1 0 0 0
